	speaker	language	proficiency	level
5497	jccpeu	indonesia	speaking	2
5498	jccpeu	indonesia	speaking	2
5499	jccpeu	indonesia	speaking	2
5500	jccpeu	indonesia	speaking	2
5501	jccpeu	indonesia	speaking	2
5502	jccpeu	indonesia	speaking	2
5503	jccpeu	indonesia	speaking	2
5504	bjazvp	jawa	speaking	1
5505	bjazvp	indonesia	speaking	2
5506	bjazvp	indonesia	speaking	2
5507	bjazvp	indonesia	speaking	2
5508	bjazvp	indonesia	speaking	2
5509	bjazvp	indonesia	speaking	2
5510	bjazvp	indonesia	speaking	2
5511	bjazvp	indonesia	speaking	2
5512	bjazvp	indonesia	speaking	2
5513	bjazvp	indonesia	speaking	2
5514	bjazvp	indonesia	speaking	2
5515	bjazvp	indonesia	speaking	2
5516	bjazvp	indonesia	speaking	2
5517	bjazvp	indonesia	speaking	2
5518	jdfsfu	jawa	speaking	2
5519	jdfsfu	jawa	speaking	2
5520	jdfsfu	jawa	speaking	2
5521	jdfsfu	jawa	speaking	2
5522	jdfsfu	jawa	speaking	2
5523	jdfsfu	jawa	speaking	2
5524	jdfsfu	jawa	speaking	2
5525	jdfsfu	jawa	speaking	2
5526	jdfsfu	jawa	speaking	2
5527	jdfsfu	jawa	speaking	2
5528	jdfsfu	jawa	speaking	2
5529	jdfsfu	jawa	speaking	2
5530	jdfsfu	jawa	speaking	2
5531	jdfsfu	jawa	speaking	2
5532	lnnznu	jawa ngoko	speaking	1
5533	lnnznu	jawa kromo alus	speaking	1
5534	lnnznu	jawa kromo alus	speaking	1
5535	lnnznu	jawa kromo alus	speaking	1
5536	lnnznu	jawa kromo alus	speaking	1
5537	lnnznu	jawa kromo alus	speaking	1
5538	lnnznu	jawa kromo alus	speaking	1
5539	lnnznu	jawa kromo alus	speaking	1
5540	lnnznu	jawa kromo alus	speaking	1
5541	lnnznu	jawa kromo alus	speaking	1
5542	lnnznu	jawa kromo alus	speaking	1
5543	lnnznu	jawa kromo alus	speaking	1
5544	lnnznu	jawa kromo alus	speaking	1
5545	lnnznu	jawa kromo alus	speaking	1
5546	ogruyh	jawa ngoko	speaking	1
5547	ogruyh	indonesia	speaking	1
5548	ogruyh	inggris	speaking	0
5549	ogruyh	arab	speaking	-1
5550	ogruyh	arab	speaking	-1
5551	ogruyh	arab	speaking	-1
5552	ogruyh	arab	speaking	-1
5553	ogruyh	arab	speaking	-1
5554	ogruyh	arab	speaking	-1
5555	ogruyh	arab	speaking	-1
5556	ogruyh	arab	speaking	-1
5557	ogruyh	arab	speaking	-1
5558	ogruyh	arab	speaking	-1
5559	ogruyh	arab	speaking	-1
5560	okpece	jawa ngoko	speaking	2
5561	okpece	indonesia	speaking	2
5562	okpece	inggris	speaking	2
5563	okpece	jepang	speaking	1
5564	okpece	jepang	speaking	1
5565	okpece	jepang	speaking	1
5566	okpece	jepang	speaking	1
5567	okpece	jepang	speaking	1
5568	okpece	jepang	speaking	1
5569	okpece	jepang	speaking	1
5570	okpece	jepang	speaking	1
5571	okpece	jepang	speaking	1
5572	okpece	jepang	speaking	1
5573	okpece	jepang	speaking	1
5574	uuqoce	jawa	speaking	1
5575	uuqoce	indonesia	speaking	2
5576	uuqoce	inggris	speaking	1
5577	uuqoce	jepang	speaking	-1
5578	uuqoce	jepang	speaking	-1
5579	uuqoce	jepang	speaking	-1
5580	uuqoce	jepang	speaking	-1
5581	uuqoce	jepang	speaking	-1
5582	uuqoce	jepang	speaking	-1
5583	uuqoce	jepang	speaking	-1
5584	uuqoce	jepang	speaking	-1
5585	uuqoce	jepang	speaking	-1
5586	uuqoce	jepang	speaking	-1
5587	uuqoce	jepang	speaking	-1
5588	vitfxi	jawa	speaking	1
5589	vitfxi	indonesia	speaking	1
5590	vitfxi	inggris	speaking	-1
5591	vitfxi	arab	speaking	1
5592	vitfxi	arab	speaking	1
5593	vitfxi	arab	speaking	1
5594	vitfxi	arab	speaking	1
5595	vitfxi	arab	speaking	1
5596	vitfxi	arab	speaking	1
5597	vitfxi	arab	speaking	1
5598	vitfxi	arab	speaking	1
5599	vitfxi	arab	speaking	1
5600	vitfxi	arab	speaking	1
5601	vitfxi	arab	speaking	1
5602	vbdkut	jawa	speaking	2
5603	vbdkut	indonesia	speaking	2
5604	vbdkut	inggris	speaking	-2
5605	vbdkut	jepang	speaking	-2
5606	vbdkut	jepang	speaking	-2
5607	vbdkut	jepang	speaking	-2
5608	vbdkut	jepang	speaking	-2
5609	vbdkut	jepang	speaking	-2
5610	vbdkut	jepang	speaking	-2
5611	vbdkut	jepang	speaking	-2
5612	vbdkut	jepang	speaking	-2
5613	vbdkut	jepang	speaking	-2
5614	vbdkut	jepang	speaking	-2
5615	vbdkut	jepang	speaking	-2
5616	jweqvy	jawa	speaking	2
5617	jweqvy	indonesia	speaking	2
5618	jweqvy	inggris	speaking	-1
5619	jweqvy	jerman	speaking	-1
5620	jweqvy	jerman	speaking	-1
5621	jweqvy	jerman	speaking	-1
5622	jweqvy	jerman	speaking	-1
5623	jweqvy	jerman	speaking	-1
5624	jweqvy	jerman	speaking	-1
5625	jweqvy	jerman	speaking	-1
5626	jweqvy	jerman	speaking	-1
5627	jweqvy	jerman	speaking	-1
5628	jweqvy	jerman	speaking	-1
5629	jweqvy	jerman	speaking	-1
5630	lbcanu	jawa ngoko	speaking	2
5631	lbcanu	indonesia	speaking	2
5632	lbcanu	inggris	speaking	0
5633	lbcanu	jepang	speaking	0
5634	lbcanu	jepang	speaking	0
5635	lbcanu	jepang	speaking	0
5636	lbcanu	jepang	speaking	0
5637	lbcanu	jepang	speaking	0
5638	lbcanu	jepang	speaking	0
5639	lbcanu	jepang	speaking	0
5640	lbcanu	jepang	speaking	0
5641	lbcanu	jepang	speaking	0
5642	lbcanu	jepang	speaking	0
5643	lbcanu	jepang	speaking	0
5644	anxdjn	indonesia	speaking	0
5645	anxdjn	jawa	speaking	1
5646	anxdjn	inggris	speaking	0
5647	anxdjn	madura	speaking	1
5648	anxdjn	madura	speaking	1
5649	anxdjn	madura	speaking	1
5650	anxdjn	madura	speaking	1
5651	anxdjn	madura	speaking	1
5652	anxdjn	madura	speaking	1
5653	anxdjn	madura	speaking	1
5654	anxdjn	madura	speaking	1
5655	anxdjn	madura	speaking	1
5656	anxdjn	madura	speaking	1
5657	anxdjn	madura	speaking	1
5658	uzxsko	daerah	speaking	-1
5659	uzxsko	indonesia	speaking	2
5660	uzxsko	indonesia	speaking	2
5661	uzxsko	indonesia	speaking	2
5662	uzxsko	indonesia	speaking	2
5663	uzxsko	indonesia	speaking	2
5664	uzxsko	indonesia	speaking	2
5665	uzxsko	indonesia	speaking	2
5666	uzxsko	indonesia	speaking	2
5667	uzxsko	indonesia	speaking	2
5668	uzxsko	indonesia	speaking	2
5669	uzxsko	indonesia	speaking	2
5670	uzxsko	indonesia	speaking	2
5671	uzxsko	indonesia	speaking	2
5672	ntdpvj	daerah	speaking	-1
5673	ntdpvj	indonesia	speaking	2
5674	ntdpvj	indonesia	speaking	2
5675	ntdpvj	indonesia	speaking	2
5676	ntdpvj	indonesia	speaking	2
5677	ntdpvj	indonesia	speaking	2
5678	ntdpvj	indonesia	speaking	2
5679	ntdpvj	indonesia	speaking	2
5680	ntdpvj	indonesia	speaking	2
5681	ntdpvj	indonesia	speaking	2
5682	ntdpvj	indonesia	speaking	2
5683	ntdpvj	indonesia	speaking	2
5684	ntdpvj	indonesia	speaking	2
5685	ntdpvj	indonesia	speaking	2
5686	gxtppg	indonesia	speaking	2
5687	gxtppg	indonesia	speaking	2
5688	gxtppg	indonesia	speaking	2
5689	gxtppg	indonesia	speaking	2
5690	gxtppg	indonesia	speaking	2
5691	gxtppg	indonesia	speaking	2
5692	gxtppg	indonesia	speaking	2
5693	gxtppg	indonesia	speaking	2
5694	gxtppg	indonesia	speaking	2
5695	gxtppg	indonesia	speaking	2
5696	gxtppg	indonesia	speaking	2
5697	gxtppg	indonesia	speaking	2
5698	gxtppg	indonesia	speaking	2
5699	gxtppg	indonesia	speaking	2
5700	sbmnhy	jawa	speaking	2
5701	sbmnhy	indonesia	speaking	2
5702	sbmnhy	inggris	speaking	0
5703	sbmnhy	inggris	speaking	0
5704	sbmnhy	inggris	speaking	0
5705	sbmnhy	inggris	speaking	0
5706	sbmnhy	inggris	speaking	0
5707	sbmnhy	inggris	speaking	0
5708	sbmnhy	inggris	speaking	0
5709	sbmnhy	inggris	speaking	0
5710	sbmnhy	inggris	speaking	0
5711	sbmnhy	inggris	speaking	0
5712	sbmnhy	inggris	speaking	0
5713	sbmnhy	inggris	speaking	0
5714	ypaucs	indonesia	speaking	0
5715	ypaucs	jawa	speaking	1
5716	ypaucs	inggris	speaking	1
5717	ypaucs	arab	speaking	0
5718	ypaucs	arab	speaking	0
5719	ypaucs	arab	speaking	0
5720	ypaucs	arab	speaking	0
5721	ypaucs	arab	speaking	0
5722	ypaucs	arab	speaking	0
5723	ypaucs	arab	speaking	0
5724	ypaucs	arab	speaking	0
5725	ypaucs	arab	speaking	0
5726	ypaucs	arab	speaking	0
5727	ypaucs	arab	speaking	0
5728	zyqgxz	indonesia	speaking	2
5729	zyqgxz	jawa	speaking	2
5730	zyqgxz	inggris	speaking	1
5731	zyqgxz	inggris	speaking	1
5732	zyqgxz	inggris	speaking	1
5733	zyqgxz	inggris	speaking	1
5734	zyqgxz	inggris	speaking	1
5735	zyqgxz	inggris	speaking	1
5736	zyqgxz	inggris	speaking	1
5737	zyqgxz	inggris	speaking	1
5738	zyqgxz	inggris	speaking	1
5739	zyqgxz	inggris	speaking	1
5740	zyqgxz	inggris	speaking	1
5741	zyqgxz	inggris	speaking	1
5742	myclsz	jawa	speaking	1
5743	myclsz	indonesia	speaking	1
5744	myclsz	ambon	speaking	1
5745	myclsz	ambon	speaking	1
5746	myclsz	ambon	speaking	1
5747	myclsz	ambon	speaking	1
5748	myclsz	ambon	speaking	1
5749	myclsz	ambon	speaking	1
5750	myclsz	ambon	speaking	1
5751	myclsz	ambon	speaking	1
5752	myclsz	ambon	speaking	1
5753	myclsz	ambon	speaking	1
5754	myclsz	ambon	speaking	1
5755	myclsz	ambon	speaking	1
5756	vbdlsz	indonesia	speaking	2
5757	vbdlsz	jawa	speaking	0
5758	vbdlsz	inggris	speaking	0
5759	vbdlsz	mandarin	speaking	-1
5760	vbdlsz	mandarin	speaking	-1
5761	vbdlsz	mandarin	speaking	-1
5762	vbdlsz	mandarin	speaking	-1
5763	vbdlsz	mandarin	speaking	-1
5764	vbdlsz	mandarin	speaking	-1
5765	vbdlsz	mandarin	speaking	-1
5766	vbdlsz	mandarin	speaking	-1
5767	vbdlsz	mandarin	speaking	-1
5768	vbdlsz	mandarin	speaking	-1
5769	vbdlsz	mandarin	speaking	-1
5770	bjjomf	indonesia	speaking	2
5771	bjjomf	jawa	speaking	1
5772	bjjomf	inggris	speaking	2
5773	bjjomf	mandarin	speaking	-2
5774	bjjomf	mandarin	speaking	-2
5775	bjjomf	mandarin	speaking	-2
5776	bjjomf	mandarin	speaking	-2
5777	bjjomf	mandarin	speaking	-2
5778	bjjomf	mandarin	speaking	-2
5779	bjjomf	mandarin	speaking	-2
5780	bjjomf	mandarin	speaking	-2
5781	bjjomf	mandarin	speaking	-2
5782	bjjomf	mandarin	speaking	-2
5783	bjjomf	mandarin	speaking	-2
5784	vojplj	kupang	speaking	2
5785	vojplj	indonesia	speaking	2
5786	vojplj	inggris	speaking	0
5787	vojplj	jepang	speaking	-1
5788	vojplj	jepang	speaking	-1
5789	vojplj	jepang	speaking	-1
5790	vojplj	jepang	speaking	-1
5791	vojplj	jepang	speaking	-1
5792	vojplj	jepang	speaking	-1
5793	vojplj	jepang	speaking	-1
5794	vojplj	jepang	speaking	-1
5795	vojplj	jepang	speaking	-1
5796	vojplj	jepang	speaking	-1
5797	vojplj	jepang	speaking	-1
5798	qanfkj	jawa	speaking	-1
5799	qanfkj	indonesia	speaking	2
5800	qanfkj	inggris	speaking	0
5801	qanfkj	inggris	speaking	0
5802	qanfkj	inggris	speaking	0
5803	qanfkj	inggris	speaking	0
5804	qanfkj	inggris	speaking	0
5805	qanfkj	inggris	speaking	0
5806	qanfkj	inggris	speaking	0
5807	qanfkj	inggris	speaking	0
5808	qanfkj	inggris	speaking	0
5809	qanfkj	inggris	speaking	0
5810	qanfkj	inggris	speaking	0
5811	qanfkj	inggris	speaking	0
5812	xfwpqr	jawa	speaking	1
5813	xfwpqr	jawa	speaking	1
5814	xfwpqr	jawa	speaking	1
5815	xfwpqr	jawa	speaking	1
5816	xfwpqr	jawa	speaking	1
5817	xfwpqr	jawa	speaking	1
5818	xfwpqr	jawa	speaking	1
5819	xfwpqr	jawa	speaking	1
5820	xfwpqr	jawa	speaking	1
5821	xfwpqr	jawa	speaking	1
5822	xfwpqr	jawa	speaking	1
5823	xfwpqr	jawa	speaking	1
5824	xfwpqr	jawa	speaking	1
5825	xfwpqr	jawa	speaking	1
5826	amaqdl	indonesia	speaking	2
5827	amaqdl	china	speaking	-1
5828	amaqdl	english	speaking	0
5829	amaqdl	english	speaking	0
5830	amaqdl	english	speaking	0
5831	amaqdl	english	speaking	0
5832	amaqdl	english	speaking	0
5833	amaqdl	english	speaking	0
5834	amaqdl	english	speaking	0
5835	amaqdl	english	speaking	0
5836	amaqdl	english	speaking	0
5837	amaqdl	english	speaking	0
5838	amaqdl	english	speaking	0
5839	amaqdl	english	speaking	0
5840	djewyc	indonesia	speaking	2
5841	djewyc	inggris	speaking	1
5842	djewyc	mandarin	speaking	0
5843	djewyc	mandarin	speaking	0
5844	djewyc	mandarin	speaking	0
5845	djewyc	mandarin	speaking	0
5846	djewyc	mandarin	speaking	0
5847	djewyc	mandarin	speaking	0
5848	djewyc	mandarin	speaking	0
5849	djewyc	mandarin	speaking	0
5850	djewyc	mandarin	speaking	0
5851	djewyc	mandarin	speaking	0
5852	djewyc	mandarin	speaking	0
5853	djewyc	mandarin	speaking	0
5854	sfaved	indonesia	speaking	2
5855	sfaved	inggris	speaking	2
5856	sfaved	inggris	speaking	2
5857	sfaved	inggris	speaking	2
5858	sfaved	inggris	speaking	2
5859	sfaved	inggris	speaking	2
5860	sfaved	inggris	speaking	2
5861	sfaved	inggris	speaking	2
5862	sfaved	inggris	speaking	2
5863	sfaved	inggris	speaking	2
5864	sfaved	inggris	speaking	2
5865	sfaved	inggris	speaking	2
5866	sfaved	inggris	speaking	2
5867	sfaved	inggris	speaking	2
5868	izhxlh	korea	speaking	2
5869	izhxlh	indonesia	speaking	2
5870	izhxlh	inggris	speaking	2
5871	izhxlh	inggris	speaking	2
5872	izhxlh	inggris	speaking	2
5873	izhxlh	inggris	speaking	2
5874	izhxlh	inggris	speaking	2
5875	izhxlh	inggris	speaking	2
5876	izhxlh	inggris	speaking	2
5877	izhxlh	inggris	speaking	2
5878	izhxlh	inggris	speaking	2
5879	izhxlh	inggris	speaking	2
5880	izhxlh	inggris	speaking	2
5881	izhxlh	inggris	speaking	2
5882	edspaz	surabaya	speaking	-1
5883	edspaz	javanese	speaking	-1
5884	edspaz	indonesia	speaking	-1
5885	edspaz	english	speaking	-1
5886	edspaz	english	speaking	-1
5887	edspaz	english	speaking	-1
5888	edspaz	english	speaking	-1
5889	edspaz	english	speaking	-1
5890	edspaz	english	speaking	-1
5891	edspaz	english	speaking	-1
5892	edspaz	english	speaking	-1
5893	edspaz	english	speaking	-1
5894	edspaz	english	speaking	-1
5895	edspaz	english	speaking	-1
5896	edspaz	english	speaking	-1
5897	edspaz	english	speaking	-1
5898	qagjkj	indonesia	speaking	2
5899	qagjkj	surabaya	speaking	0
5900	qagjkj	inggris	speaking	1
5901	qagjkj	mandarin	speaking	0
5902	qagjkj	mandarin	speaking	0
5903	qagjkj	mandarin	speaking	0
5904	qagjkj	mandarin	speaking	0
5905	qagjkj	mandarin	speaking	0
5906	qagjkj	mandarin	speaking	0
5907	qagjkj	mandarin	speaking	0
5908	qagjkj	mandarin	speaking	0
5909	qagjkj	mandarin	speaking	0
5910	qagjkj	mandarin	speaking	0
5911	qagjkj	mandarin	speaking	0
5912	ioxidr	indonesia	speaking	2
5913	ioxidr	inggris	speaking	2
5914	ioxidr	mandarin	speaking	-1
5915	ioxidr	mandarin	speaking	-1
5916	ioxidr	mandarin	speaking	-1
5917	ioxidr	mandarin	speaking	-1
5918	ioxidr	mandarin	speaking	-1
5919	ioxidr	mandarin	speaking	-1
5920	ioxidr	mandarin	speaking	-1
5921	ioxidr	mandarin	speaking	-1
5922	ioxidr	mandarin	speaking	-1
5923	ioxidr	mandarin	speaking	-1
5924	ioxidr	mandarin	speaking	-1
5925	ioxidr	mandarin	speaking	-1
5926	exkzvs	indonesia	speaking	2
5927	exkzvs	jawa	speaking	1
5928	exkzvs	jawa	speaking	1
5929	exkzvs	jawa	speaking	1
5930	exkzvs	jawa	speaking	1
5931	exkzvs	jawa	speaking	1
5932	exkzvs	jawa	speaking	1
5933	exkzvs	jawa	speaking	1
5934	exkzvs	jawa	speaking	1
5935	exkzvs	jawa	speaking	1
5936	exkzvs	jawa	speaking	1
5937	exkzvs	jawa	speaking	1
5938	exkzvs	jawa	speaking	1
5939	exkzvs	jawa	speaking	1
5940	cbfrud	gorontalo	speaking	-2
5941	cbfrud	indonesia	speaking	2
5942	cbfrud	jawa	speaking	-2
5943	cbfrud	jawa	speaking	-2
5944	cbfrud	jawa	speaking	-2
5945	cbfrud	jawa	speaking	-2
5946	cbfrud	jawa	speaking	-2
5947	cbfrud	jawa	speaking	-2
5948	cbfrud	jawa	speaking	-2
5949	cbfrud	jawa	speaking	-2
5950	cbfrud	jawa	speaking	-2
5951	cbfrud	jawa	speaking	-2
5952	cbfrud	jawa	speaking	-2
5953	cbfrud	jawa	speaking	-2
5954	znwgmd	menado	speaking	2
5955	znwgmd	indonesia	speaking	2
5956	znwgmd	inggris	speaking	1
5957	znwgmd	inggris	speaking	1
5958	znwgmd	inggris	speaking	1
5959	znwgmd	inggris	speaking	1
5960	znwgmd	inggris	speaking	1
5961	znwgmd	inggris	speaking	1
5962	znwgmd	inggris	speaking	1
5963	znwgmd	inggris	speaking	1
5964	znwgmd	inggris	speaking	1
5965	znwgmd	inggris	speaking	1
5966	znwgmd	inggris	speaking	1
5967	znwgmd	inggris	speaking	1
5968	jlczcu	dayak	speaking	1
5969	jlczcu	indonesia	speaking	2
5970	jlczcu	inggris	speaking	0
5971	jlczcu	inggris	speaking	0
5972	jlczcu	inggris	speaking	0
5973	jlczcu	inggris	speaking	0
5974	jlczcu	inggris	speaking	0
5975	jlczcu	inggris	speaking	0
5976	jlczcu	inggris	speaking	0
5977	jlczcu	inggris	speaking	0
5978	jlczcu	inggris	speaking	0
5979	jlczcu	inggris	speaking	0
5980	jlczcu	inggris	speaking	0
5981	jlczcu	inggris	speaking	0
5982	nnxupd	indonesia	speaking	1
5983	nnxupd	hokkian	speaking	-2
5984	nnxupd	inggris	speaking	1
5985	nnxupd	inggris	speaking	1
5986	nnxupd	inggris	speaking	1
5987	nnxupd	inggris	speaking	1
5988	nnxupd	inggris	speaking	1
5989	nnxupd	inggris	speaking	1
5990	nnxupd	inggris	speaking	1
5991	nnxupd	inggris	speaking	1
5992	nnxupd	inggris	speaking	1
5993	nnxupd	inggris	speaking	1
5994	nnxupd	inggris	speaking	1
5995	nnxupd	inggris	speaking	1
5996	nyhwtc	indonesia	speaking	2
5997	nyhwtc	jawa	speaking	0
5998	nyhwtc	inggris	speaking	1
5999	nyhwtc	inggris	speaking	1
6000	nyhwtc	inggris	speaking	1
6001	nyhwtc	inggris	speaking	1
6002	nyhwtc	inggris	speaking	1
6003	nyhwtc	inggris	speaking	1
6004	nyhwtc	inggris	speaking	1
6005	nyhwtc	inggris	speaking	1
6006	nyhwtc	inggris	speaking	1
6007	nyhwtc	inggris	speaking	1
6008	nyhwtc	inggris	speaking	1
6009	nyhwtc	inggris	speaking	1
6010	wkrjwg	ambon	speaking	1
6011	wkrjwg	indonesia	speaking	1
6012	wkrjwg	jawa	speaking	-2
6013	wkrjwg	jawa	speaking	-2
6014	wkrjwg	jawa	speaking	-2
6015	wkrjwg	jawa	speaking	-2
6016	wkrjwg	jawa	speaking	-2
6017	wkrjwg	jawa	speaking	-2
6018	wkrjwg	jawa	speaking	-2
6019	wkrjwg	jawa	speaking	-2
6020	wkrjwg	jawa	speaking	-2
6021	wkrjwg	jawa	speaking	-2
6022	wkrjwg	jawa	speaking	-2
6023	wkrjwg	jawa	speaking	-2
6024	yitbga	ambon	speaking	2
6025	yitbga	indonesia	speaking	1
6026	yitbga	jawa	speaking	-2
6027	yitbga	jawa	speaking	-2
6028	yitbga	jawa	speaking	-2
6029	yitbga	jawa	speaking	-2
6030	yitbga	jawa	speaking	-2
6031	yitbga	jawa	speaking	-2
6032	yitbga	jawa	speaking	-2
6033	yitbga	jawa	speaking	-2
6034	yitbga	jawa	speaking	-2
6035	yitbga	jawa	speaking	-2
6036	yitbga	jawa	speaking	-2
6037	yitbga	jawa	speaking	-2
6038	ywoodx	jawa	speaking	1
6039	ywoodx	indonesia	speaking	2
6040	ywoodx	indonesia	speaking	2
6041	ywoodx	indonesia	speaking	2
6042	ywoodx	indonesia	speaking	2
6043	ywoodx	indonesia	speaking	2
6044	ywoodx	indonesia	speaking	2
6045	ywoodx	indonesia	speaking	2
6046	ywoodx	indonesia	speaking	2
6047	ywoodx	indonesia	speaking	2
6048	ywoodx	indonesia	speaking	2
6049	ywoodx	indonesia	speaking	2
6050	ywoodx	indonesia	speaking	2
6051	ywoodx	indonesia	speaking	2
6052	gulnft	indonesia	speaking	2
6053	gulnft	jawa	speaking	-2
6054	gulnft	inggris	speaking	1
6055	gulnft	mandarin	speaking	-2
6056	gulnft	mandarin	speaking	-2
6057	gulnft	mandarin	speaking	-2
6058	gulnft	mandarin	speaking	-2
6059	gulnft	mandarin	speaking	-2
6060	gulnft	mandarin	speaking	-2
6061	gulnft	mandarin	speaking	-2
6062	gulnft	mandarin	speaking	-2
6063	gulnft	mandarin	speaking	-2
6064	gulnft	mandarin	speaking	-2
6065	gulnft	mandarin	speaking	-2
6066	ytllkj	tio ciu	speaking	2
6067	ytllkj	hakka	speaking	2
6068	ytllkj	indonesia	speaking	2
6069	ytllkj	inggris	speaking	2
6070	ytllkj	inggris	speaking	2
6071	ytllkj	inggris	speaking	2
6072	ytllkj	inggris	speaking	2
6073	ytllkj	inggris	speaking	2
6074	ytllkj	inggris	speaking	2
6075	ytllkj	inggris	speaking	2
6076	ytllkj	inggris	speaking	2
6077	ytllkj	inggris	speaking	2
6078	ytllkj	inggris	speaking	2
6079	ytllkj	inggris	speaking	2
6080	ikkkra	jawa ngoko	reading	1
6081	ikkkra	krama	reading	0
6082	ikkkra	jawa madya	reading	0
6083	ikkkra	arab	reading	-1
6084	ikkkra	indonesia	reading	2
6085	ikkkra	indonesia	reading	2
6086	ikkkra	indonesia	reading	2
6087	ikkkra	indonesia	reading	2
6088	ikkkra	indonesia	reading	2
6089	ikkkra	indonesia	reading	2
6090	ikkkra	indonesia	reading	2
6091	ikkkra	indonesia	reading	2
6092	ikkkra	indonesia	reading	2
6093	ikkkra	indonesia	reading	2
6094	ikkkra	indonesia	reading	2
6095	rlqhzp	jawa	reading	2
6096	rlqhzp	trenggalek	reading	2
6097	rlqhzp	indonesia	reading	2
6098	rlqhzp	inggris	reading	-1
6099	rlqhzp	arab	reading	0
6100	rlqhzp	arab	reading	0
6101	rlqhzp	arab	reading	0
6102	rlqhzp	arab	reading	0
6103	rlqhzp	arab	reading	0
6104	rlqhzp	arab	reading	0
6105	rlqhzp	arab	reading	0
6106	rlqhzp	arab	reading	0
6107	rlqhzp	arab	reading	0
6108	rlqhzp	arab	reading	0
6109	rlqhzp	arab	reading	0
6110	niscsp	ngoko jogja	reading	2
6111	niscsp	krama jogja	reading	0
6112	niscsp	krama jogja	reading	0
6113	niscsp	krama jogja	reading	0
6114	niscsp	krama jogja	reading	0
6115	niscsp	krama jogja	reading	0
6116	niscsp	krama jogja	reading	0
6117	niscsp	krama jogja	reading	0
6118	niscsp	krama jogja	reading	0
6119	niscsp	krama jogja	reading	0
6120	niscsp	krama jogja	reading	0
6121	niscsp	krama jogja	reading	0
6122	niscsp	krama jogja	reading	0
6123	niscsp	krama jogja	reading	0
6124	oyltse	jawa	reading	1
6125	oyltse	jogja	reading	1
6126	oyltse	indonesia	reading	2
6127	oyltse	inggris	reading	0
6128	oyltse	perancis	reading	-1
6129	oyltse	perancis	reading	-1
6130	oyltse	perancis	reading	-1
6131	oyltse	perancis	reading	-1
6132	oyltse	perancis	reading	-1
6133	oyltse	perancis	reading	-1
6134	oyltse	perancis	reading	-1
6135	oyltse	perancis	reading	-1
6136	oyltse	perancis	reading	-1
6137	oyltse	perancis	reading	-1
6138	oyltse	perancis	reading	-1
6139	eerwkx	jawa ngoko	reading	1
6140	eerwkx	jawa krama	reading	0
6141	eerwkx	ngoko jogja	reading	0
6142	eerwkx	krama jogja	reading	0
6143	eerwkx	krama jogja	reading	0
6144	eerwkx	krama jogja	reading	0
6145	eerwkx	krama jogja	reading	0
6146	eerwkx	krama jogja	reading	0
6147	eerwkx	krama jogja	reading	0
6148	eerwkx	krama jogja	reading	0
6149	eerwkx	krama jogja	reading	0
6150	eerwkx	krama jogja	reading	0
6151	eerwkx	krama jogja	reading	0
6152	eerwkx	krama jogja	reading	0
6153	skiouu	ngoko jawa jogja	reading	2
6154	skiouu	indonesia	reading	1
6155	skiouu	krama jogja	reading	0
6156	skiouu	inggris	reading	0
6157	skiouu	inggris	reading	0
6158	skiouu	inggris	reading	0
6159	skiouu	inggris	reading	0
6160	skiouu	inggris	reading	0
6161	skiouu	inggris	reading	0
6162	skiouu	inggris	reading	0
6163	skiouu	inggris	reading	0
6164	skiouu	inggris	reading	0
6165	skiouu	inggris	reading	0
6166	skiouu	inggris	reading	0
6167	ukornv	jawa ngoko yogyakarta	reading	2
6168	ukornv	jawa krama inggil yogyakarta	reading	1
6169	ukornv	jawa krama alus yogyakarta	reading	0
6170	ukornv	jawa krama alus yogyakarta	reading	0
6171	ukornv	jawa krama alus yogyakarta	reading	0
6172	ukornv	jawa krama alus yogyakarta	reading	0
6173	ukornv	jawa krama alus yogyakarta	reading	0
6174	ukornv	jawa krama alus yogyakarta	reading	0
6175	ukornv	jawa krama alus yogyakarta	reading	0
6176	ukornv	jawa krama alus yogyakarta	reading	0
6177	ukornv	jawa krama alus yogyakarta	reading	0
6178	ukornv	jawa krama alus yogyakarta	reading	0
6179	ukornv	jawa krama alus yogyakarta	reading	0
6180	ukornv	jawa krama alus yogyakarta	reading	0
6181	wdpemb	jawa	reading	1
6182	wdpemb	indonesia	reading	1
6183	wdpemb	perancis	reading	-1
6184	wdpemb	inggris	reading	-1
6185	wdpemb	inggris	reading	-1
6186	wdpemb	inggris	reading	-1
6187	wdpemb	inggris	reading	-1
6188	wdpemb	inggris	reading	-1
6189	wdpemb	inggris	reading	-1
6190	wdpemb	inggris	reading	-1
6191	wdpemb	inggris	reading	-1
6192	wdpemb	inggris	reading	-1
6193	wdpemb	inggris	reading	-1
6194	wdpemb	inggris	reading	-1
6195	valrmt	ponorogo	reading	2
6196	valrmt	jogja	reading	1
6197	valrmt	jogja	reading	1
6198	valrmt	jogja	reading	1
6199	valrmt	jogja	reading	1
6200	valrmt	jogja	reading	1
6201	valrmt	jogja	reading	1
6202	valrmt	jogja	reading	1
6203	valrmt	jogja	reading	1
6204	valrmt	jogja	reading	1
6205	valrmt	jogja	reading	1
6206	valrmt	jogja	reading	1
6207	valrmt	jogja	reading	1
6208	valrmt	jogja	reading	1
6209	hmkwvl	jawa bantul	reading	2
6210	hmkwvl	jawa bantul	reading	2
6211	hmkwvl	jawa bantul	reading	2
