"Surabaya-UNESA-Oktober-2014","DOJSUI","150525220237647079890267","1993","Jawa Timur - Kota Surabaya","Laki","Orangtua"
"Surabaya-UNESA-Oktober-2014","IDHVCH","150525221427596640242728","1994","Jawa Timur - Kabupaten Lamongan","Laki","Orangtua"
"Surabaya-UNESA-Oktober-2014","JHWDJG","150526103055298299716086","1994","Jawa Timur - Kota Surabaya","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","SOYJUX","150526111956935172254917","1994","Jawa Timur - Kota Surabaya","Laki","Orangtua"
"Surabaya-UNESA-Oktober-2014","ANMQWL","150526125235214833386894","1995","Jawa Timur - Kota Mojokerto","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","YDXIYS","150526131740590317462197","1993","Jawa Timur - Kabupaten Gresik","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","TUBEOV","150526143431773564166994","1994","Jawa Timur - Kabupaten Gresik","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","LZPSFJ","150526145547338362116971","1994","Jawa Timur - Kabupaten Gresik","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","OQBUJQ","150526151145503377102361","1994","Jawa Timur - Kabupaten Sidoarjo","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","HMRJSO","150526152400927702625514","1994","Jawa Timur - Kabupaten Sidoarjo","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","KHSAWS","150526153452104976008180","1994","Jawa Timur - Kabupaten Trenggalek","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","RMADZR","150526154708513444116338","1995","Jawa Timur - Kabupaten Gresik","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","VUONZZ","150527115543399205904500","1995","Jawa Timur - Kabupaten Gresik","Laki","Orangtua"
"Surabaya-UNESA-Oktober-2014","GREVLU","150527125416178087437292","1997","Jawa Timur - Madura","Laki","Orangtua, keluarga"
"Surabaya-UNESA-Oktober-2014","WPKUMW","150527142717172608479298","1995","Jawa Timur - Kabupaten Gresik","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","GVKCAP","150527143516304789301100","1995","Jawa Timur - Kabupaten Gresik","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","WJSJFE","150528082407445039004319","1996","Jawa Timur - Kabupaten Mojokerto","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","ZCGJWJ","150528083357480021142912","1995","Jawa Timur - Kabupaten Lamongan","Perempuan","Orangtua, adik"
"Surabaya-UNESA-Oktober-2014","ATUKKM","150528085245425592417735","1994","Jawa Timur - Kota Surabaya","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","SYNMVY","150528092938334851816994","1995","Jawa Timur - Kabupaten Sidoarjo","Perempuan","Ayah, ibu, kakak"
"Surabaya-UNESA-Oktober-2014","PNCPYI","150528100146767753618815","1995","Jawa Timur - Kabupaten Lamongan","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","EUTKUD","150528102945805942767857","1995","Jawa Timur - Kota Surabaya","Perempuan","Nenek, orangtua"
"Surabaya-UNESA-Oktober-2014","JCCPEU","150528110351118848956469","1995","Jawa Timur - Kabupaten Lamongan","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","BJAZVP","150528134300783379660173","1993","Jawa Timur - Kabupaten Sidoarjo","Laki","Orangtua"
"Surabaya-UNESA-Oktober-2014","JDFSFU","150529075706348557423101","1995","Jawa Timur - Kabupaten Nganjuk","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","LNNZNU","150529081907536530191497","1995","Jawa Timur - Kabupaten Nganjuk","Perempuan","Ibu bapak"
"Surabaya-UNESA-Oktober-2014","OGRUYH","150529084833605765645857","1994","Jawa Timur - Kabupaten Sidoarjo","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","OKPECE","150529091633378326718648","1993","Jawa Timur - Kabupaten Sidoarjo","Laki","Orangtua"
"Surabaya-UNESA-Oktober-2014","UUQOCE","150529101335499604410677","1993","Jawa Timur - Kabupaten Sidoarjo","Laki","Orangtua"
"Surabaya-UNESA-Oktober-2014","VITFXI","150529102554917614852496","1994","Jawa Timur - Kabupaten Tuban","Laki","Orangtua"
"Surabaya-UNESA-Oktober-2014","VBDKUT","150530091939547177731897","1994","Jawa Timur - Krian","","Keluarga"
"Surabaya-UNESA-Oktober-2014","JWEQVY","150530103259856698459665","1994","Jawa Timur - Kabupaten Gresik","Perempuan","Keluarga"
"Surabaya-UNESA-Oktober-2014","LBCANU","150530112503587932570184","1995","Jawa Timur - Kabupaten Sidoarjo","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","ANXDJN","150530115204935071786073","1993","Jawa Timur - Kabupaten Sidoarjo","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","UZXSKO","150531190232380773104075","1993","Jawa Timur - Kabupaten Lamongan","Perempuan","Ibu, Bapak, Adik"
"Surabaya-UNESA-Oktober-2014","NTDPVJ","150531191421966980264008","1994","Jawa Timur - Kabupaten Lamongan","Perempuan","Ibu, adik"
"Surabaya-UNESA-Oktober-2014","GXTPPG","150531193238111235341895","1993","Jawa Timur - Kabupaten Gresik","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","SBMNHY","150531194654911643081343","1994","Jawa Timur - Kabupaten Pasuruan","Perempuan","Ayah, ibu, kakak"
"Surabaya-UNESA-Oktober-2014","YPAUCS","150531195954943750354134","1994","Jawa Timur - Kabupaten Lamongan","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","ZYQGXZ","150531201951584932692069","1993","Jawa Timur - Kabupaten Sidoarjo","Perempuan","Orangtua"
"Surabaya-UNESA-Oktober-2014","MYCLSZ","150531203459863435603770","1993","Jawa Timur - Kabupaten Jombang","Laki","Nenek"
"Semarang-UDINUS-Oktober-2014","TJXPQU","150601151052881344232660","1994","Jawa Tengah - Kabupaten Semarang","Laki","Orangtua"
"Semarang-UDINUS-Oktober-2014","PPUFZJ","150602110535965385819411","1993","Jawa Tengah - Kabupaten Semarang","Perempuan","Orangtua, kakak"
"Semarang-UDINUS-Oktober-2014","HNRLWV","150602111354476408280292","1995","Jawa Tengah - Kabupaten Semarang","Perempuan","Orangtua"
"Semarang-UDINUS-Oktober-2014","QQLRTH","150602115312579243337409","1994","Jambi - Kota Jambi","Perempuan","Orangtua"
"Semarang-UDINUS-Oktober-2014","WETMOD","150602125025409916416881","1994","Jawa Tengah - Kabupaten Pati","Perempuan","Orangtua"
"Semarang-UDINUS-Oktober-2014","OCXGMC","150602130542283457114454","1995","Jawa Tengah - Kabupaten Semarang","Perempuan","Orangtua"
"Semarang-UDINUS-Oktober-2014","GPBFUK","150602133238642469074064","1993","Jawa Tengah - Kabupaten Semarang","Laki","Orangtua"
"Semarang-UDINUS-Oktober-2014","LZJEED","150602205006587094019026","1994","Jawa Tengah - Kabupaten Semarang","Perempuan","Nenek"
"Semarang-UDINUS-Oktober-2014","QVZCJU","150603074806495830213184","1991","Jawa Tengah - Kabupaten Semarang","Laki","Kedua orangtua"
"Semarang-UDINUS-Oktober-2014","JWICCR","150603214051479073134576","1988","Jawa Tengah - Kabupaten Semarang","Perempuan","Orangtua"
"Semarang-UDINUS-Oktober-2014","EZMSGC","150603215904163920445972","1987","Jawa Tengah - Kabupaten Semarang","Perempuan","Orangtua"
"Semarang-UDINUS-Oktober-2014","DFBDCN","150603222545880585737898","1994","Jawa Tengah - Kabupaten Pati","Perempuan","Orangtua"
"Semarang-UDINUS-Oktober-2014","RJAPLO","150603223932570522856898","1990","Jawa Tengah - Kabupaten Semarang","Laki","Orangtua"
"Semarang-UDINUS-Oktober-2014","BPKGYW","150603224646272892403602","1992","Jawa Tengah - Kabupaten Semarang","Laki","Orangtua"
"Semarang-UDINUS-Oktober-2014","QZEZQY","150603225839816160586941","1992","Kalimantan Barat - Kabupaten Ketapang","Laki","Orangtua"
"Semarang-UDINUS-Oktober-2014","QYCKKR","150603232201616593835129","1993","Jawa Tengah - Purwodadi","Perempuan","Orangtua, 1 orang kakak"
"Surabaya-Petra-March-2014","VBDLSZ","140702185325681078021087","1994","Jawa Timur - Kota Surabaya","Perempuan","Ibu"
"Surabaya-Petra-March-2014","BJJOMF","140702192900675543185974","1995","Jawa Tengah - Kabupaten Kudus","Perempuan",""
"Surabaya-Petra-March-2014","VOJPLJ","140702195634646772635261","1997","Nusa Tenggara Timur - Kota Kupang","Perempuan","Orang tua"
"Surabaya-Petra-March-2014","QANFKJ","140702223111277894839504","1995","Jawa Timur - Kota Surabaya","Perempuan","Orang tua"
"Surabaya-Petra-March-2014","XFWPQR","140702231406470879152835","1995","Jawa Timur - Kabupaten Sidoarjo","Laki","ORANG TUA"
"Surabaya-Petra-March-2014","AMAQDL","140702233515953478882134","1994","Sulawesi Tengah - Kota Palu","Perempuan","ORANG TUA"
"Surabaya-Petra-March-2014","DJEWYC","140702235003420971628324","1995","Kalimantan Timur - Kota Samarinda","Laki","ORANG TUA"
"Surabaya-Petra-March-2014","SFAVED","140702235752346933674951","1995","Jawa Timur - Kota Surabaya","Laki","ORANG TUA"
"Surabaya-Petra-March-2014","IZHXLH","140703002610838333589955","1994","Jawa Timur - Kota Surabaya","Perempuan","KELUARGA"
"Surabaya-Petra-March-2014","EDSPAZ","140703004107580010501574","1994","Jawa Timur - Kota Surabaya","Perempuan","ORANG TUA DAN SAUDARA"
"Surabaya-Petra-March-2014","QAGJKJ","140703005202425573662807","1995","Jawa Timur - Kota Surabaya","Perempuan","KELUARGA"
"Surabaya-Petra-March-2014","IOXIDR","140703010308525651803006","1995","Bali - Kota Denpasar","Perempuan","KELUARGA"
"Surabaya-Petra-March-2014","EXKZVS","140705014223488379216333","1995","- Surabaya, SIdoarjo","Perempuan","orang tua"
"Surabaya-Petra-March-2014","CBFRUD","140705015309336831191275","1995","Gorontalo - Kabupaten Gorontalo","Laki","ORANG TUA"
"Surabaya-Petra-March-2014","ZNWGMD","140705020701597425163955","1994","Sulawesi Utara - Kota Manado","Laki","ORANG TUA"
"Surabaya-Petra-March-2014","JLCZCU","140705022338796626295474","1996","Kalimantan Tengah - Kota Palangka Raya","Perempuan","ORANG TUA"
"Surabaya-Petra-March-2014","NNXUPD","140705024923427719620288","1995","Jawa Timur - Kota Surabaya","Perempuan","ORANG TUA"
"Surabaya-Petra-March-2014","NYHWTC","140705201755664249925128","1995","Jawa Timur - Kabupaten Bojonegoro","Perempuan","ORANG TUA, KAKAK, ADIK"
"Surabaya-Petra-March-2014","WKRJWG","140705210254455661327344","1995","Maluku - Kota Ambon","Perempuan","ORANG TUA"
"Surabaya-Petra-March-2014","YITBGA","140705211252916819374681","1992","Maluku - Kota Ambon","Perempuan","ORANG TUA"
"Surabaya-Petra-March-2014","YWOODX","140705213110404030872042","1995","Jawa Timur - SURABAYA, SIDOARJO","Perempuan","ORANG TUA"
"Surabaya-Petra-March-2014","GULNFT","140705214213125635063042","1994","Jawa Timur - Kabupaten Ponorogo","Perempuan","ORNAG TUA"
"Surabaya-Petra-March-2014","YTLLKJ","140705215616990917771215","1995","Kalimantan Barat - Kabupaten Pontianak","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","OUOWES","140710173846443730952171","1994","Sumatera Selatan - Tanjung Sakti Pumi","Perempuan","Orang tua"
"Bengkulu-Unib-December-2013","IXZCTZ","140710180752369738905643","1995","Bengkulu - Kabupaten Mukomuko","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","CKKFWL","140710193532423214544728","1995","Bengkulu - Kabupaten Kepahiang","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","HSZOJO","140710194741568227568687","1994","Bengkulu - CURUP","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","ZAETQN","140710195949725532776023","1995","Sumatera Utara - Kabupaten Samosir","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","UAFZTD","140710220208925095191457","1995","Bengkulu - Kota Bengkulu","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","LVWZUV","140710223121407151003647","1995","Bengkulu - Kota Bengkulu","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","TVNJYB","140710224001606770162889","1994","Bengkulu - Kota Bengkulu","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","WTWSYL","140710230004365807710913","1993","Bengkulu - Kabupaten Bengkulu Utara","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","TQHJYS","140710233423753957067382","1995","Jambi - Kabupaten Kerinci","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","LCFUQY","140710234214547381008136","1995","Bengkulu - ARGAMAKMUR","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","EKPWKL","140711203953707155965035","1995","Bengkulu - argamakmur","Perempuan","orang tua"
"Bengkulu-Unib-December-2013","BRIRLW","140711214606669095184839","1994","Bengkulu - Kota Bengkulu","Perempuan","orang tua"
"Bengkulu-Unib-December-2013","NTCFAX","140711223524206712375488","1995","Bengkulu - Kabupaten Bengkulu Utara","Perempuan","orang tua"
"Bengkulu-Unib-December-2013","XMDFKU","140711224805209526123385","1994","Bengkulu - argamakmur","Perempuan","orang tua"
"Bengkulu-Unib-December-2013","YMAKXI","140711225840742612922935","1995","Bengkulu - Kota Bengkulu","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","KGHIOI","140713191026610650582145","1995","Bengkulu - KOTA CUWP","Perempuan","IBU, NENEK"
"Bengkulu-Unib-December-2013","HASWCM","140713193237888933481880","1995","Bengkulu - Kabupaten Seluma","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","XDOXHP","140713201200607076125824","1959","Jawa Timur - Kabupaten Malang","Perempuan","orang tua"
"Bengkulu-Unib-December-2013","VUSAUF","140713213249151692078635","1995","Bengkulu - CURUP","Perempuan","KELUARGA"
"Bengkulu-Unib-December-2013","IWLTET","140713215817903177204494","1993","Bengkulu - Kota Bengkulu","Perempuan","orang tua"
"Bengkulu-Unib-December-2013","FJKASL","140714230025308209778088","1995","Bengkulu - Kota Bengkulu","Perempuan","KEDUA ORTU"
"Bengkulu-Unib-December-2013","CRYMBL","140715002738904774170787","1995","Bengkulu - curup bengkulu","Perempuan","masih dengan orang tua"
"Bengkulu-Unib-December-2013","YBMLQQ","140715004841153982292860","","Sumatera Utara - Kota Medan","Laki","orang tua"
"Bengkulu-Unib-December-2013","AOJUGS","140715212914720803065876","1995","Bengkulu - Kabupaten Bengkulu Selatan","Perempuan","dengan orang tua"
"Bengkulu-Unib-December-2013","IKXHDW","140715215312497610534866","1993","Bengkulu - Kabupaten Seluma","Laki","ORANG TUA"
"Bengkulu-Unib-December-2013","RTQTSZ","140715221815791541465045","1994","Bengkulu - Kabupaten Bengkulu Selatan","Perempuan","orang tua"
"Bengkulu-Unib-December-2013","HNCFNT","140715222751203491590218","","Bengkulu - Kabupaten Kaur","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","HVIBMZ","140715223613844641985883","1995","Bengkulu - MANNA","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","YQWDYM","140715224411163171392166","1995","Sumatera Selatan - Kota Pagar Alam","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","SVAEFZ","140715230056820602648192","1994"," Bengkulu - Kota Bengkulu","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","WNZALX","140716112619491844673128","1995","Sumatera Selatan - Kabupaten Empat Lawang","Perempuan","orang tua"
"Bengkulu-Unib-December-2013","RLRBTK","140716114104386734171118","1993","Bengkulu - Kota Bengkulu","Perempuan","kedua orang tua"
"Bengkulu-Unib-December-2013","KQEZQG","140716115659666496908012","1996","Sumatera Selatan - Kota Lubuklinggau|Lubuklinggau|-","Perempuan","orang tua"
"Bengkulu-Unib-December-2013","ZYHYLN","140716210105878182512567","1995","Bengkulu - Kabupaten Mukomuko","Perempuan","orang tua"
"Bengkulu-Unib-December-2013","BLLHMY","140716211529589733022264","1983","Bengkulu - Kota Bengkulu","Perempuan","orang tua"
"Bengkulu-Unib-December-2013","YUASKE","140716221039929166819945","1995","Bengkulu - Kabupaten Seluma","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","PHJTCP","140716222730602177954511","1994","Bengkulu - Kota Bengkulu","Perempuan","ORNAG TUA"
"Bengkulu-Unib-December-2013","XMVASW","140716224052527501144632","1982","Bengkulu - Kota Bengkulu","Perempuan","ORANG TUA"
"Bengkulu-Unib-December-2013","ITNKIA","140716232645368046826962","1994","Bengkulu - Kabupaten Bengkulu Utara","Perempuan","ORANG TUA"
"Semarang-UDINUS-Oktober-2014","QVDQDU","150609214603181936201872","1986","Jawa Tengah - Kota Salatiga","Perempuan","Bapak, Ibu"
"Semarang-UDINUS-Oktober-2014","QYZKYF","150610214530110247522452","1994","Jawa Tengah - Kota Semarang","Perempuan","Nenek"
"Semarang-UDINUS-Oktober-2014","MFVLMV","150611110507539871117518","1992","Jawa Tengah - Kabupaten Jepara","Laki","Orangtua"
"Semarang-UDINUS-Oktober-2014","QDJRDF","150611112925640912339649","1977","DKI Jakarta - Kota Jakarta","Perempuan","Orangtua"
"Semarang-UDINUS-Oktober-2014","VLLQXL","150611114519897692179259","1994","Jawa Tengah - Kota Semarang","Perempuan","Orangtua"
"Semarang-UDINUS-Oktober-2014","EFXQKJ","150611120859547052872972","1992","Jawa Tengah - Kabupaten Rembang","Laki","Orangtua"
"Semarang-UDINUS-Oktober-2014","SMAMNO","150611122452420075369858","1993","Jawa Tengah - Kabupaten Klaten","Perempuan","Keluarga"
"Semarang-UDINUS-Oktober-2014","ONCYAC","150611222912750462091620","1994","Jawa Tengah","Laki","Orangtua"
"Semarang-UDINUS-Oktober-2014","CZHPMT","150611224644121903222659","1993","Jawa Tengah - Kota Semarang","Laki","Orangtua"
"Semarang-UDINUS-Oktober-2014","TKWWCB","150612112813771855732285","1994","Jawa Tengah - Ungaran","Perempuan","Orangtua"
"Semarang-UDINUS-Oktober-2014","JNFNZI","150613084030486877685971","1995","Jawa Tengah - Kota Semarang","Perempuan","Orangtua"
"Semarang-UDINUS-Oktober-2014","SQVLNM","150613090247333406490646","1994","Jawa Tengah - Kabupaten Pati","Perempuan","Orangtua"
"Semarang-UDINUS-Oktober-2014","AYSQRK","150613093920307387684797","1993","Jawa Tengah - Kabupaten Blora","Perempuan","Orangtua"
"Semarang-UDINUS-Oktober-2014","WMCUVW","150613100208839173265964","1993","Jawa Tengah - Kota Semarang","Perempuan","Keluarga"
"Semarang-UDINUS-Oktober-2014","JTQSEF","150613105857247286878805","1987","Jawa Tengah - Kota Semarang","Perempuan","Orangtua"
"Semarang-UDINUS-Oktober-2014","RWRBDF","150615092604458728297985","1982","Jawa Tengah - Kota Semarang","Perempuan","Orangtua, kakak"
"Semarang-UNDIP-September-2014","HEECCO","151026234244310925680678","1984","Jawa Tengah - Kabupaten Semarang","Perempuan","Ortu"
"Semarang-UNDIP-September-2014","LNMICO","151027001145841286803920","1989","Jawa Tengah - Kabupaten Semarang","Perempuan","Orang tua"
"Semarang-UNDIP-September-2014","SDBODH","151027230800432018809485","1989","Jawa Tengah - Kabupaten Purbalingga","Perempuan","Orangtua"
"Semarang-UNDIP-September-2014","NANRNF","151028073049905098259168","1990","Bali - Kabupaten Buleleng","Perempuan","Orangtua"
"Semarang-UNDIP-September-2014","BPGGZA","151028092521536381380445","1989","Jawa Timur - Kabupaten Jombang","Perempuan","Orangtua"
"Semarang-UNDIP-September-2014","MHZJSX","151028101613751509399525","1990","Jawa Timur - Kota Mojokerto","Perempuan","Orangtua"
"Semarang-UNDIP-September-2014","OLJTWW","151104000058287056282721","1991","Jawa Timur - Kabupaten Mojokerto","Perempuan","Orangtua"
"Semarang-UNDIP-September-2014","XMERKP","151111075937298731105401","1990","Jawa Tengah - Kabupaten Semarang","Perempuan","Orangtua"
"Semarang-UNDIP-September-2014","BHUQBI","151111081623386638280050","1988","Jawa Tengah - Kabupaten Brebes","Laki","Orangtua"
"Semarang-UNDIP-September-2014","WAMPWA","151111084208505196055396","1987","Jawa Tengah - Kabupaten Brebes","Laki","Orangtua"
"Semarang-UNDIP-September-2014","SKAXVZ","151111090143997324804541","1983","Jawa Tengah - Kabupaten Tegal","Laki","Orangtua"
"Semarang-UNDIP-September-2014","ZKLCHY","151111092122119696053815","1987","Jawa Tengah - Kabupaten Semarang","Perempuan","Orangtua"
"Semarang-UNDIP-September-2014","SQLWOZ","151111094500400631999410","1990","Jawa Tengah - Kabupaten Rembang","Perempuan","Ibu, nenek, kakek, adik"
"Semarang-UNDIP-September-2014","PMYSUL","151111212225167034890036","1992","Nusa Tenggara Barat - Kota Praya","Perempuan","Orangtua"
"Semarang-UNDIP-September-2014","WGVSFD","151112081928365270110731","1990","Jawa Tengah - Kabupaten Purworejo","Perempuan","Orangtua, adik"
"Semarang-UNDIP-September-2014","CCBHLM","151112190355124767255689","1992","Kalimantan Utara - Kota Tarakan","Perempuan","Orangtua"
"Semarang-UNDIP-September-2014","FCJHTD","151113004306475561931449","1989","Jawa Tengah - Kabupaten Pati","Laki","Orangtua"
"Semarang-UNDIP-September-2014","NRHWML","151113005033825210450262","1991","Jawa Tengah - Kabupaten Kudus","Perempuan","Orangtua"
"Semarang-UNDIP-September-2014","ZSNRDB","151113010604874610729654","1974","Jawa Tengah - Solo","Laki","Orangtua"
"Semarang-UNDIP-September-2014","TUQDDQ","151113012044115088853146","1989","Jawa Tengah - Kabupaten Demak","Perempuan","Orangtua"
"Semarang-UNDIP-September-2014","NPBJEN","151113013833149050299730","1990","Jawa Tengah - Kabupaten Pekalongan","Perempuan","Orangtua"
"Semarang-UNDIP-September-2014","WVNYOO","151113075453342950463387","1989","Jawa Tengah - Kabupaten Demak","Laki","Ayah dan Ibu"
"Semarang-UNDIP-September-2014","VLTLGC","151113080915664971928437","1983","Jawa Tengah - Kabupaten Semarang","Perempuan","Orangtua"
"Semarang-UNDIP-September-2014","LICPWE","151113082850964537453045","1989","Jawa Tengah - Kabupaten Grobogan","Laki","Ayah, ibu, dan saudara kandung"
"Semarang-UNDIP-September-2014","XXTISG","151113084826540395770593","1974","Jawa Tengah","Perempuan","Orangtua"
"Semarang-UNDIP-September-2014","CNZIFE","151113090948851016971421","1979","Jawa Tengah - Kabupaten Semarang","Perempuan","Orangtua"
"Semarang-UNDIP-September-2014","MIKHHF","151113093024748598524647","1990","Jawa Tengah - Kabupaten Pekalongan","Perempuan","Keluarga"
"Semarang-UNDIP-September-2014","EGKQEG","151113101700933991541479","1989","Jawa Timur - Kabupaten Lamongan","Perempuan","Orangtua"
"Semarang-UNDIP-September-2014","PMBVYE","151113113007581067547993","1991","Jawa Barat - Kabupaten Cirebon","Perempuan","Keluarga"
"Semarang-UNDIP-September-2014","NRANVH","151113120814716597645868","1992","Jawa Timur - Kabupaten Nganjuk","Perempuan","Orangtua"
"Semarang-UNDIP-September-2014","XZHXRO","151116105627238308874796","1992","Jawa Tengah - Kabupaten Brebes","Perempuan","Orangtua"
"Semarang-UNDIP-September-2014","JPHIZY","151116112205342712458409","1987","Jawa Timur - Kabupaten Lumajang","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","TMHSDU","150614123611108246961235","1994","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","MEQXSG","150614125443639290883531","1994","Jawa Timur - Kabupaten Tuban","Laki","Orangtua"
"Tuban-UNIROW-Oktober-2014","WTQKGU","150614132047774567443504","1993","Jawa Timur - Kabupaten Tuban","Laki","Orangtua"
"Tuban-UNIROW-Oktober-2014","WVNKOI","150614184819695114970951","1995","Jawa Timur - Kabupaten Lamongan","Perempuan","Keluarga"
"Tuban-UNIROW-Oktober-2014","EBLUCX","150614190948994896557553","1992","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","IPLCQQ","150614192649342634831508","1995","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","BMFRMG","150614194040710501332626","1993","Jawa Timur - Kabupaten Lamongan","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","CSVUXG","150614200014397067735064","1993","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","HSOLGS","150614202044785782761451","1995","Jawa Timur - Merakurak, Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","QLACPQ","150614203558359431170951","1995","Jawa Timur - Kabupaten Tuban","Perempuan","Nenek, Keluarga"
"Tuban-UNIROW-Oktober-2014","IRECHI","150614205006398677997989","1992","Jawa Tengah - Kabupaten Rembang","Perempuan",""
"Tuban-UNIROW-Oktober-2014","XBNRKQ","150614210247850341628491","1992","Jawa Timur - Kabupaten Lamongan","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","CLSPGN","150614212819771893807499","1993","Jawa Tengah - Kabupaten Rembang","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","OWFMCI","150614214923770712848891","1994","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","VWFTPO","150627092442831439197993","1993","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","JPITTU","150627100723743446006159","1993","Jawa Timur - Kabupaten Lamongan","Perempuan","Nenek"
"Tuban-UNIROW-Oktober-2014","NAYYBB","150909114535378126912098","1994","Jawa Timur - Kabupaten Tuban","Laki","Keluarga"
"Tuban-UNIROW-Oktober-2014","FJKZQL","150909115923959276520087","1992","Kalimantan Timur - Kota Balikpapan","Perempuan","Keluarga"
"Tuban-UNIROW-Oktober-2014","WMPMWR","150909121412460169753152","1990","di luar Indonesia - Malaysia","Laki","Orangtua"
"Tuban-UNIROW-Oktober-2014","FGTIKB","150909123752762209162534","1994","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","AXKIHD","160307180124148255231790","1993","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","FWVOLG","160307182359601662938948","1996","Jawa Tengah - Kabupaten Rembang","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","HGZSBL","160307184559203225559089","1995","Jawa Tengah - Kabupaten Rembang","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","SYYMKI","160308175516264369773305","1995","Jawa Barat - Kabupaten Karawang","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","RANLIX","160308182622321183813782","1994","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","AARZIP","160309201427520932418107","1992","Jawa Timur - Kabupaten Tuban","Perempuan","Ibu, ayah"
"Tuban-UNIROW-Oktober-2014","JUNCDC","160309203301492313962475","1993","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","YWNEUF","160309204821202384982863","1990","Jawa Timur - Kabupaten Tuban","Laki",""
"Tuban-UNIROW-Oktober-2014","YCPWKC","160319115736920376288517","1993","Jawa Tengah - Kabupaten Rembang","Perempuan","Keluarga"
"Tuban-UNIROW-Oktober-2014","QPLHTP","160319150432417381141194","1993","Jawa Timur - Kabupaten Tuban","Laki","Ayah, ibu dan kakak"
"Tuban-UNIROW-Oktober-2014","GFYCEE","160319152606888227201764","1991","Jawa Timur - Kabupaten Tuban","Laki","Orangtua"
"Tuban-UNIROW-Oktober-2014","PKAKXT","160319153655649608355480","1993","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
